*    Row   *   EventNo * ParticleI *    Energy * Direction * Direction * Direction * Position_ * Position_ * Position_ *  costheta *     theta *       phi *
*       98 *        98 *      2112 * 0.0010071 * -0.442942 * -0.581477 * 0.6824111 * 922.04421 * 146.08464 * -358.4602 * 0.5814779 * 54.445436 * 122.98700 *
*       99 *        99 *      2112 * 0.0001129 * 0.7772143 * -0.393145 * -0.491298 * 29.655715 * -587.2692 * -808.8481 * 0.3931456 * 66.849627 * 327.70188 *
*      100 *       100 *      2112 * 0.5045099 * 0.5463741 * 0.6707276 * -0.501597 * -970.3564 * 46.962035 * 237.07136 * -0.670727 * 132.12325 * 317.44661 *
*      101 *       101 *      2112 * 0.0028628 * 0.9148994 * -0.151857 * -0.374029 * -403.9487 * 244.30684 * 881.55519 * 0.1518577 * 81.265399 * 337.76425 *
*      102 *       102 *      2112 * 0.0070536 * 0.1555218 * -0.982244 * -0.104925 * 67.946027 * 140.35544 * -987.7670 * 0.9822441 * 10.813171 * 325.99371 *
*      103 *       103 *      2112 * 0.0034482 * -0.864682 * -0.449872 * 0.2234694 * -668.0993 * 275.69578 * -691.1115 * 0.4498721 * 63.264519 * 165.50948 *
*      104 *       104 *      2112 * 0.0011510 * -0.261542 * -0.755159 * -0.601107 * 650.06943 * -579.2770 * 491.78022 * 0.7551595 * 40.960685 * 246.48609 *
*      105 *       105 *      2112 * 0.0056642 * 0.9216640 * -0.117523 * -0.369761 * 462.29722 * 773.14541 * 434.19748 * 0.1175231 * 83.250824 * 338.13987 *
*      106 *       106 *      2112 * 0.0063980 * 0.4091585 * -0.911058 * -0.050619 * -75.12816 * 749.11332 * 658.16789 * 0.9110581 * 24.348004 * 352.94748 *
*      107 *       107 *      2112 * 0.0002293 * -0.104982 * 0.5842904 * -0.804725 * -884.8121 *   152.758 * -440.1958 * -0.584290 * 125.75288 * 262.56733 *
*      108 *       108 *      2112 * 5.9674874 * 0.1433498 * -0.970916 * 0.1917622 * 396.32900 * 591.68055 * -702.0238 * 0.9709160 * 13.852312 * 53.220446 *
*      109 *       109 *      2112 * 0.0419446 * -0.462400 * 0.3486083 * -0.815265 * -599.3777 * -524.7053 * 604.50859 * -0.348608 * 110.40222 * 240.43906 *
*      110 *       110 *      2112 * 0.0003336 * -0.263966 * -0.791076 * 0.5518324 * 269.87009 * -408.2190 * 872.08217 * 0.7910767 * 37.713752 * 115.56394 *
*      111 *       111 *      2112 * 0.0001302 * 0.4519862 * -0.830828 * -0.324703 * -421.8066 * -904.1962 * 67.144554 * 0.8308284 * 33.816065 * 324.30680 *
*      112 *       112 *      2112 * 0.0006772 * 0.1509963 * -0.822062 * -0.549011 * 295.36705 * 30.724617 * -954.8896 * 0.8220626 * 34.708190 * 285.37802 *
*      113 *       113 *      2112 * 0.0004653 * -0.029252 * -0.998378 * -0.048836 * 660.25793 * -651.4327 * -373.7577 * 0.9983783 * 3.2634652 * 239.07894 *
*      114 *       114 *      2112 * 0.1676016 * -0.002301 * -0.251632 * -0.967820 * -744.6310 * -132.6128 * 654.16999 * 0.2516320 * 75.425887 * 269.86374 *
*      115 *       115 *      2112 * 2.0622440 * 0.5006428 * -0.843450 * 0.1948003 * -532.4404 * 717.06357 * 449.80778 * 0.8434509 * 32.493653 * 21.261031 *
*      116 *       116 *      2112 * 0.0257921 * 0.3085660 * -0.935025 * 0.1746815 * 49.663620 * -290.4155 * 955.61097 * 0.9350258 * 20.767675 * 29.514528 *
*      117 *       117 *      2112 * 0.0002952 * -0.544935 * 0.8159315 * -0.193133 * -300.8736 * 832.53903 * 465.13848 * -0.815931 * 144.67957 * 199.51509 *
*      118 *       118 *      2112 * 0.0003315 * -0.487074 * -0.865374 * 0.1178337 * 47.640086 * 114.53046 * -992.2767 * 0.8653747 * 30.074480 * 166.40023 *
*      119 *       119 *      2112 * 0.0001264 * 0.0931087 * -0.910891 * -0.402004 * -427.5724 * 903.97230 * -3.983499 * 0.9108912 * 24.371197 * 283.04040 *
*      120 *       120 *      2112 * 0.0001268 * 0.3142619 * -0.844465 * 0.4337254 * 773.29689 * -531.7076 * 345.39676 * 0.8444652 * 32.385309 * 54.074259 *
*      121 *       121 *      2112 * 1.4653568 * -0.160446 * -0.968942 * 0.1881706 * -501.1469 * 638.91957 * 583.63818 * 0.9689421 * 14.317067 * 130.45302 *
*      122 *       122 *      2112 * 0.0296814 * 0.5227772 * -0.712992 * 0.4672752 * -245.9994 * -27.07566 * 968.89173 * 0.7129921 * 44.521113 * 41.791376 *
*      123 *       123 *      2112 * 0.0006918 * 0.0098102 * -0.921998 * -0.387070 * 592.51664 * 257.36197 * -763.3405 * 0.9219981 * 22.780035 * 271.45184 *
*      124 *       124 *      2112 * 0.0003764 * -0.062998 * -0.997903 * 0.0148496 * 244.85827 * -969.5556 * 2.4888349 * 0.9979031 * 3.7110561 * 166.73660 *
*      125 *       125 *      2112 * 0.0349934 * 0.2363012 * -0.907512 * -0.347251 * 742.50463 * 379.10413 * 552.23811 * 0.9075121 * 24.836223 * 304.23491 *
*      126 *       126 *      2112 * 108.22103 * -0.042902 * -0.955562 * 0.2916503 * -883.0226 * -326.8093 * 336.84805 * 0.9555623 * 17.144891 * 98.368413 *
*      127 *       127 *      2112 * 0.0167776 * -0.406368 * -0.894088 * -0.188336 * 350.49834 * -370.0535 * -860.3553 * 0.8940883 * 26.608425 * 204.86597 *
*      128 *       128 *      2112 * 0.0002022 * 0.5242773 * -0.582124 * -0.621501 * -464.3707 * -41.53234 * -884.6665 * 0.5821244 * 54.399893 * 310.14982 *
*      129 *       129 *      2112 * 0.0566562 * -0.007013 * -0.999975 * 0.0004004 * 891.68657 * -374.7014 * -253.9564 * 0.9999753 * 0.4024837 * 176.73173 *
*      130 *       130 *      2112 * 0.0008514 * 0.0090830 * -0.996205 * 0.0865626 * -846.6835 * 290.48921 * 445.80592 * 0.9962050 * 4.9932208 * 84.009842 *
*      131 *       131 *      2112 * 225.45627 * 0.5641598 * -0.693003 * -0.448853 * -124.0192 * 830.76843 * -542.6260 * 0.6930034 * 46.131671 * 321.49372 *
*      132 *       132 *      2112 * 0.5291266 * 0.3878768 * -0.675621 * 0.6269671 * 261.30388 * 51.479609 * -963.8828 * 0.6756210 * 47.497603 * 58.256752 *
*      133 *       133 *      2112 * 0.0484909 * -0.062462 * -0.996750 * -0.050863 * -340.0589 * -940.3992 * 3.0164234 * 0.9967503 * 4.6203215 * 219.15601 *
*      134 *       134 *      2112 * 16.932902 * 0.1415994 * -0.989150 * -0.039130 * -184.9197 * 12.247592 *  982.6773 * 0.9891503 * 8.4477062 * 344.55216 *
*      135 *       135 *      2112 * 0.0001142 * -0.121789 * 0.5117462 * 0.8504604 * 972.21744 * -161.4355 * 169.50457 * -0.511746 * 120.78021 * 98.149612 *
*      136 *       136 *      2112 * 0.0003687 * -0.151328 * -0.030008 * -0.988027 * 744.33936 * -601.9825 * -289.0949 * 0.0300087 * 88.280365 * 261.29211 *
